league,season,team,player,nation,pos,age,born,90s,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
FRA-Ligue 1,2024-25,Nice,Terem Moffi,NGA,FW,25,1999,0.6,17,0,0,5,12,5,17,1,1,100.0,0,0.0,9,51,20,1,0,1,0,1,15,4
FRA-Ligue 1,2024-25,Nice,Tom Louchet,FRA,"DF,MF",21,2003,8.6,579,24,168,243,174,23,579,13,4,30.8,8,61.5,246,1230,657,19,9,3,12,7,317,37
FRA-Ligue 1,2024-25,Nice,Victor Orakpo,NGA,FW,18,2006,0.4,21,0,2,10,9,3,21,2,2,100.0,0,0.0,14,83,57,2,1,1,1,0,18,4
FRA-Ligue 1,2024-25,Nice,Yael Nandjou,FRA,DF,19,2005,1.7,89,10,32,35,23,6,89,1,1,100.0,0,0.0,27,82,52,2,0,1,1,0,40,9
FRA-Ligue 1,2024-25,Nice,Youssouf Ndayishimiye,BDI,DF,25,1998,21.5,1581,179,648,866,83,10,1581,8,6,75.0,2,25.0,906,4350,2619,17,12,0,14,7,1040,9
FRA-Ligue 1,2024-25,Nice,Youssoufa Moukoko,GER,"FW,MF",19,2004,2.3,75,0,9,30,37,14,75,7,2,28.6,5,71.4,43,202,80,2,1,1,3,4,46,12
FRA-Ligue 1,2024-25,Paris S-G,Achraf Hakimi,MAR,DF,25,1998,23.0,2371,40,430,980,974,81,2371,52,26,50.0,21,40.4,1384,6025,3501,93,57,21,38,15,1817,274
FRA-Ligue 1,2024-25,Paris S-G,Arnau Tenas,ESP,GK,23,2001,1.0,33,22,30,3,0,0,33,0,0,,0,,28,153,120,0,0,0,0,0,21,0
FRA-Ligue 1,2024-25,Paris S-G,Axel Tapé,FRA,"DF,MF",16,2007,2.0,174,11,58,107,12,0,174,3,1,33.3,2,66.7,129,657,244,1,2,0,5,2,143,1
FRA-Ligue 1,2024-25,Paris S-G,Bradley Barcola,FRA,FW,21,2002,24.2,1278,13,84,393,814,214,1278,137,34,24.8,94,68.6,855,5835,3505,137,65,95,64,20,1019,374
FRA-Ligue 1,2024-25,Paris S-G,Désiré Doué,FRA,"FW,MF",19,2005,19.2,1461,4,137,646,701,123,1461,129,57,44.2,61,47.3,899,5730,3076,97,50,47,54,37,1164,232
FRA-Ligue 1,2024-25,Paris S-G,Fabián Ruiz Peña,ESP,MF,28,1996,21.4,1807,47,254,1050,515,62,1807,20,14,70.0,6,30.0,1037,5225,2737,47,42,8,24,16,1430,92
FRA-Ligue 1,2024-25,Paris S-G,Gianluigi Donnarumma,ITA,GK,25,1999,23.2,677,559,665,12,0,0,677,0,0,,0,,349,1664,1055,0,0,0,0,0,366,0
FRA-Ligue 1,2024-25,Paris S-G,Gonçalo Ramos,POR,FW,23,2001,11.8,353,6,27,108,220,97,350,11,1,9.1,9,81.8,155,755,342,11,6,4,16,11,282,63
FRA-Ligue 1,2024-25,Paris S-G,Ibrahim Mbaye,FRA,"FW,MF",16,2008,3.8,198,2,23,79,98,16,198,16,5,31.3,11,68.8,161,1031,433,15,10,7,10,11,170,54
FRA-Ligue 1,2024-25,Paris S-G,João Neves,POR,"MF,DF",19,2004,20.5,1851,46,323,1051,494,55,1851,30,16,53.3,11,36.7,1018,4913,2262,35,44,3,26,16,1397,80
FRA-Ligue 1,2024-25,Paris S-G,Khvicha Kvaratskhelia,GEO,FW,23,2001,10.2,668,4,31,242,404,71,668,53,25,47.2,25,47.2,444,2947,1517,50,37,28,19,25,555,131
FRA-Ligue 1,2024-25,Paris S-G,Lee Kang-in,KOR,"FW,MF",23,2001,18.5,1432,13,107,616,720,68,1432,51,29,56.9,19,37.3,938,4933,2194,50,45,18,22,26,1172,138
FRA-Ligue 1,2024-25,Paris S-G,Lucas Beraldo,BRA,DF,20,2003,22.3,2314,223,870,1372,78,15,2314,1,1,100.0,0,0.0,1395,5489,3292,9,15,0,10,2,1847,0
FRA-Ligue 1,2024-25,Paris S-G,Lucas Hernández,FRA,DF,28,1996,9.7,1004,64,319,627,62,2,1004,3,2,66.7,0,0.0,541,2346,1344,6,11,0,5,2,746,4
FRA-Ligue 1,2024-25,Paris S-G,Marco Asensio,ESP,"FW,MF",28,1996,6.9,377,2,20,180,182,40,377,8,4,50.0,3,37.5,260,1292,596,19,13,9,3,5,324,49
FRA-Ligue 1,2024-25,Paris S-G,Marquinhos,BRA,DF,30,1994,19.2,1990,179,610,1271,114,13,1990,4,3,75.0,1,25.0,1335,6601,4472,29,25,0,4,1,1603,4
FRA-Ligue 1,2024-25,Paris S-G,Matvei Safonov,RUS,GK,25,1999,9.8,326,264,320,6,0,0,326,0,0,,0,,203,910,535,0,0,0,0,0,181,0
FRA-Ligue 1,2024-25,Paris S-G,Milan Škriniar,SVK,DF,29,1995,4.2,417,51,200,213,5,3,417,3,0,0.0,3,100.0,244,1111,603,3,0,0,2,0,309,0
FRA-Ligue 1,2024-25,Paris S-G,Noham Kamara,FRA,DF,17,2007,0.8,84,3,37,44,3,0,84,0,0,,0,,56,381,170,2,1,0,0,0,60,0
FRA-Ligue 1,2024-25,Paris S-G,Nuno Mendes,POR,DF,22,2002,18.6,1701,55,375,880,464,42,1701,53,31,58.5,21,39.6,990,4832,3207,58,43,12,28,22,1215,108
FRA-Ligue 1,2024-25,Paris S-G,Ousmane Dembélé,FRA,FW,27,1997,19.2,1323,2,47,481,805,161,1322,95,42,44.2,51,53.7,878,6064,3447,127,87,66,41,32,1127,252
FRA-Ligue 1,2024-25,Paris S-G,Presnel Kimpembe,FRA,DF,28,1995,0.3,24,5,18,6,0,0,24,0,0,,0,,12,76,54,0,0,0,0,0,16,0
FRA-Ligue 1,2024-25,Paris S-G,Randal Kolo Muani,FRA,FW,25,1998,4.0,132,5,9,41,83,31,131,14,7,50.0,7,50.0,78,370,149,8,4,5,11,10,104,35
FRA-Ligue 1,2024-25,Paris S-G,Senny Mayulu,FRA,MF,18,2006,9.0,592,17,75,265,257,40,592,33,15,45.5,17,51.5,341,1753,765,29,19,8,21,21,438,56
FRA-Ligue 1,2024-25,Paris S-G,Vitinha,POR,MF,24,2000,22.7,2581,58,356,1617,623,32,2579,40,27,67.5,10,25.0,1756,8873,4225,53,59,9,30,19,2160,57
FRA-Ligue 1,2024-25,Paris S-G,Warren Zaïre-Emery,FRA,"MF,DF",18,2006,22.8,1908,49,314,1051,555,32,1908,37,20,54.1,17,45.9,1211,6383,3200,49,63,6,39,32,1506,92
FRA-Ligue 1,2024-25,Paris S-G,Willian Pacho,ECU,DF,22,2001,23.7,2223,244,921,1269,43,8,2223,7,2,28.6,4,57.1,1399,5986,2592,3,3,0,15,4,1697,1
FRA-Ligue 1,2024-25,Paris S-G,Yoram Zague,FRA,"DF,FW",18,2006,2.0,203,3,44,124,36,5,203,2,2,100.0,0,0.0,148,629,313,5,1,1,1,0,158,17
FRA-Ligue 1,2024-25,Reims,Abdoul Koné,FRA,DF,19,2005,1.5,86,11,38,39,9,1,86,2,1,50.0,1,50.0,39,150,25,0,0,0,5,1,42,1
FRA-Ligue 1,2024-25,Reims,Amadou Koné,MLI,MF,19,2005,14.4,788,61,242,463,99,3,788,25,15,60.0,6,24.0,469,3013,1399,19,15,0,19,12,526,12
FRA-Ligue 1,2024-25,Reims,Amine Salama,FRA,FW,24,2000,4.1,132,1,9,56,73,22,132,17,7,41.2,10,58.8,81,639,252,12,9,5,18,9,96,28
FRA-Ligue 1,2024-25,Reims,Ange Martial Tia,MLI,"MF,DF",17,2006,1.9,92,5,24,37,36,3,92,7,3,42.9,4,57.1,43,219,109,2,2,0,5,5,46,9
FRA-Ligue 1,2024-25,Reims,Aurélio Buta,POR,DF,27,1997,21.9,1195,69,348,559,299,14,1195,22,9,40.9,11,50.0,546,2567,1237,28,21,4,28,7,672,64
FRA-Ligue 1,2024-25,Reims,Cédric Kipré,CIV,DF,27,1996,24.3,1596,239,842,697,69,16,1596,12,10,83.3,2,16.7,925,5454,2873,16,14,0,15,3,1063,3
FRA-Ligue 1,2024-25,Reims,Eloge Zabi,CIV,"DF,MF",17,2006,0.2,14,1,5,9,1,0,14,0,0,,0,,9,66,34,1,1,0,0,0,10,1
FRA-Ligue 1,2024-25,Reims,Emmanuel Agbadou,CIV,DF,27,1997,14.0,1080,178,565,474,45,4,1080,12,9,75.0,3,25.0,621,3413,1974,10,9,0,9,6,701,0
FRA-Ligue 1,2024-25,Reims,Gabriel Moscardo,BRA,"MF,DF",18,2005,0.9,54,0,14,31,9,2,54,2,1,50.0,1,50.0,29,151,62,1,0,0,3,3,36,3
FRA-Ligue 1,2024-25,Reims,Hafiz Ibrahim,NGA,FW,18,2005,4.3,109,4,20,43,50,16,109,8,3,37.5,4,50.0,51,260,103,6,4,4,19,8,61,16
FRA-Ligue 1,2024-25,Reims,Hiroki Sekine,JPN,DF,21,2002,9.9,628,68,247,246,142,10,628,12,6,50.0,4,33.3,328,1758,931,22,14,2,12,10,384,40
FRA-Ligue 1,2024-25,Reims,Ike Orazi,IRL,MF,17,2007,0.0,2,0,0,0,2,0,2,1,0,0.0,1,100.0,2,21,19,1,1,0,0,0,2,1
FRA-Ligue 1,2024-25,Reims,John Joe,IRL,MF,20,2003,6.1,310,13,96,150,75,6,310,18,6,33.3,11,61.1,150,873,429,6,7,1,5,9,173,9
FRA-Ligue 1,2024-25,Reims,Jordan Pefok,USA,FW,28,1996,4.2,90,6,18,37,35,17,90,4,2,50.0,1,25.0,52,196,75,3,0,1,6,8,58,7
FRA-Ligue 1,2024-25,Reims,Joseph Okumu,KEN,DF,27,1997,18.8,1348,188,652,638,71,14,1348,18,14,77.8,2,11.1,710,4247,2624,18,17,0,12,2,819,1
FRA-Ligue 1,2024-25,Reims,Junya Ito,JPN,"FW,MF",31,1993,29.9,1533,19,222,546,798,83,1533,110,47,42.7,56,50.9,837,5599,2986,100,74,25,85,39,1034,256
FRA-Ligue 1,2024-25,Reims,Keito Nakamura,JPN,"FW,MF",24,2000,29.4,1110,28,179,391,554,129,1110,78,30,38.5,45,57.7,675,4372,2356,90,45,33,67,43,776,197
FRA-Ligue 1,2024-25,Reims,Malcolm Jeng,SWE,DF,19,2005,1.2,57,15,39,16,2,0,57,0,0,,0,,25,88,58,0,0,0,0,0,33,0
FRA-Ligue 1,2024-25,Reims,Mamadou Diakhon,FRA,"FW,MF",18,2005,9.5,379,8,42,137,217,46,379,61,25,41.0,31,50.8,288,3150,1568,61,37,32,29,13,299,77
FRA-Ligue 1,2024-25,Reims,Marshall Munetsi,ZIM,MF,28,1996,18.8,594,40,139,271,187,60,594,12,6,50.0,6,50.0,206,666,247,8,7,2,26,5,294,48
FRA-Ligue 1,2024-25,Reims,Martin Adeline,FRA,MF,20,2003,0.3,14,2,8,4,2,1,14,0,0,,0,,6,35,9,1,0,1,0,0,9,1
FRA-Ligue 1,2024-25,Reims,Mohamed Bamba,CIV,MF,19,2004,0.1,22,1,8,12,2,0,22,0,0,,0,,14,38,18,0,1,0,0,0,17,0
FRA-Ligue 1,2024-25,Reims,Mohamed Daramy,DEN,FW,22,2002,0.2,8,1,1,4,3,3,8,0,0,,0,,5,59,45,3,0,3,2,1,7,2
FRA-Ligue 1,2024-25,Reims,Mory Gbane,CIV,"DF,MF",23,2000,12.5,694,108,339,302,59,7,694,7,5,71.4,2,28.6,363,2145,1025,3,12,0,8,4,410,9
FRA-Ligue 1,2024-25,Reims,Nhoa Sangui,FRA,"DF,MF",18,2006,12.9,708,30,221,330,165,9,708,19,10,52.6,8,42.1,362,2006,1092,21,17,3,17,15,440,53
FRA-Ligue 1,2024-25,Reims,Niama Sissoko,MLI,"FW,MF",18,2005,0.5,24,0,1,9,14,6,24,2,0,0.0,2,100.0,14,59,17,1,0,0,4,2,15,2
FRA-Ligue 1,2024-25,Reims,Oumar Diakité,CIV,FW,20,2003,18.1,580,13,73,282,239,57,579,57,20,35.1,35,61.4,319,1848,728,24,20,4,64,38,397,93
FRA-Ligue 1,2024-25,Reims,Reda Khadra,GER,"MF,FW",23,2001,0.9,38,1,8,12,22,1,38,7,4,57.1,2,28.6,28,305,185,4,6,0,1,0,25,7
FRA-Ligue 1,2024-25,Reims,Sergio Akieme,ESP,DF,26,1997,28.0,1436,100,524,548,377,34,1436,31,13,41.9,17,54.8,710,4339,2357,55,36,5,31,19,817,97
FRA-Ligue 1,2024-25,Reims,Teddy Teuma,MLT,MF,30,1993,8.3,722,19,141,359,224,12,721,12,3,25.0,9,75.0,350,1344,569,9,4,0,11,11,502,34
FRA-Ligue 1,2024-25,Reims,Thibault De Smet,BEL,DF,26,1998,2.1,146,24,79,62,6,1,146,1,0,0.0,1,100.0,83,379,212,1,0,0,2,0,94,2
FRA-Ligue 1,2024-25,Reims,Valentin Atangana Edoa,FRA,MF,18,2005,31.7,1433,115,457,760,234,54,1433,48,14,29.2,29,60.4,735,4761,2212,41,35,8,57,23,889,38
FRA-Ligue 1,2024-25,Reims,Yaya Kader Fofana,MLI,"MF,FW",20,2004,7.0,317,7,78,156,92,17,317,22,14,63.6,8,36.4,209,1359,773,19,12,6,14,8,220,29
FRA-Ligue 1,2024-25,Reims,Yehvann Diouf,SEN,GK,24,1999,34.0,1324,1062,1304,19,1,1,1324,2,2,100.0,0,0.0,684,3495,2108,0,0,0,2,0,575,0
FRA-Ligue 1,2024-25,Rennes,Adrien Truffert,FRA,"DF,MF",22,2001,30.6,1906,71,455,791,674,57,1906,44,16,36.4,22,50.0,971,5126,2605,69,45,15,36,25,1186,243
FRA-Ligue 1,2024-25,Rennes,Albert Grønbaek,DEN,"MF,FW",23,2001,9.0,386,5,48,146,198,41,386,37,11,29.7,24,64.9,218,1166,619,23,15,12,33,15,250,58
FRA-Ligue 1,2024-25,Rennes,Alidu Seidu,GHA,DF,24,2000,8.9,616,41,205,329,90,5,616,18,9,50.0,3,16.7,338,2129,1091,23,18,4,5,10,337,17
FRA-Ligue 1,2024-25,Rennes,Amine Gouiri,ALG,"MF,FW",24,2000,11.5,474,5,43,220,217,47,474,33,15,45.5,16,48.5,266,1398,692,22,9,11,20,21,354,63
FRA-Ligue 1,2024-25,Rennes,Anthony Rouault,FRA,DF,23,2001,10.8,786,119,369,399,19,9,786,0,0,,0,,485,2277,1306,3,2,0,1,2,557,0
FRA-Ligue 1,2024-25,Rennes,Arnaud Kalimuendo,FRA,"FW,MF",22,2002,28.6,885,18,74,432,392,126,877,62,21,33.9,39,62.9,521,2746,1273,50,30,27,59,59,684,167
FRA-Ligue 1,2024-25,Rennes,Ayanda Sishuba,BEL,FW,19,2005,0.0,1,1,1,0,0,0,1,0,0,,0,,1,1,0,0,0,0,0,1,1,0
FRA-Ligue 1,2024-25,Rennes,Azor Matusiwa,NED,MF,26,1998,23.1,1358,74,326,811,231,15,1358,22,17,77.3,4,18.2,619,2681,1157,19,17,3,22,17,818,26
FRA-Ligue 1,2024-25,Rennes,Baptiste Santamaria,FRA,MF,29,1995,5.4,377,12,93,226,58,4,377,5,1,20.0,4,80.0,198,715,216,3,5,0,12,5,256,9
FRA-Ligue 1,2024-25,Rennes,Benjamin Bourigeaud,FRA,MF,30,1994,0.9,57,3,9,24,25,2,57,1,1,100.0,0,0.0,20,79,44,0,2,0,1,1,35,4
FRA-Ligue 1,2024-25,Rennes,Brice Samba,FRA,GK,30,1994,17.0,723,550,708,15,0,0,723,0,0,,0,,404,1914,987,0,0,0,0,0,375,0
FRA-Ligue 1,2024-25,Rennes,Carlos Gómez,COL,"MF,DF",21,2002,4.2,180,4,17,69,96,17,180,22,8,36.4,14,63.6,117,575,260,9,3,5,13,6,128,47
FRA-Ligue 1,2024-25,Rennes,Christopher Wooh,CMR,DF,22,2001,16.2,1028,118,477,516,45,13,1028,12,7,58.3,4,33.3,558,2873,1657,14,6,0,12,4,695,2
FRA-Ligue 1,2024-25,Rennes,Djaoui Cissé,FRA,MF,20,2004,12.5,755,22,149,436,188,3,755,18,13,72.2,4,22.2,447,2693,1292,16,25,0,14,13,537,14
FRA-Ligue 1,2024-25,Rennes,Gauthier Gallon,FRA,GK,31,1993,0.5,19,12,18,1,0,0,19,0,0,,0,,12,75,45,0,0,0,0,0,13,0
FRA-Ligue 1,2024-25,Rennes,Glen Kamara,FIN,MF,28,1995,7.4,476,11,70,309,101,13,476,8,4,50.0,4,50.0,268,996,356,5,3,0,7,6,350,22
FRA-Ligue 1,2024-25,Rennes,Hans Hateboer,NED,DF,30,1994,18.7,1305,77,471,630,209,17,1305,10,6,60.0,3,30.0,696,3544,2021,28,20,5,11,5,876,63
FRA-Ligue 1,2024-25,Rennes,Henrik Meister,DEN,FW,20,2003,0.7,31,0,3,15,13,3,31,0,0,,0,,12,97,48,2,1,1,7,2,14,4
FRA-Ligue 1,2024-25,Rennes,Ismaël Koné,CAN,MF,22,2002,5.2,259,9,48,144,70,6,259,10,6,60.0,3,30.0,171,1283,687,16,9,1,10,5,195,16
FRA-Ligue 1,2024-25,Rennes,Jordan James,WAL,MF,20,2004,13.1,704,17,134,388,186,19,704,21,9,42.9,10,47.6,336,1515,765,21,9,6,13,11,474,15
FRA-Ligue 1,2024-25,Rennes,Jota,POR,"FW,MF",25,1999,3.7,172,1,13,65,95,16,172,13,4,30.8,8,61.5,114,655,334,13,6,5,7,2,130,35
FRA-Ligue 1,2024-25,Rennes,Jérémy Jacquet,FRA,DF,19,2005,10.3,627,55,226,350,61,10,627,8,5,62.5,2,25.0,353,1729,861,8,9,1,6,3,408,4
FRA-Ligue 1,2024-25,Rennes,Kazeem Olaigbe,BEL,"MF,FW",21,2003,3.3,176,2,16,69,94,15,176,22,13,59.1,9,40.9,111,816,474,17,6,9,3,5,140,32
FRA-Ligue 1,2024-25,Rennes,Kyogo Furuhashi,JPN,FW,29,1995,1.4,20,0,4,8,8,2,20,0,0,,0,,10,24,18,0,0,0,3,1,12,3
FRA-Ligue 1,2024-25,Rennes,Leo Skiri Østigård,NOR,DF,24,1999,13.6,948,112,443,490,19,11,948,2,1,50.0,1,50.0,490,2421,1125,3,2,0,7,1,589,1
FRA-Ligue 1,2024-25,Rennes,Lilian Brassier,FRA,DF,24,1999,13.7,1058,98,440,529,99,16,1058,4,2,50.0,0,0.0,630,3450,1812,21,17,1,6,1,778,11
FRA-Ligue 1,2024-25,Rennes,Lorenz Assignon,TOG,"DF,MF",24,2000,26.2,1638,66,347,706,596,80,1638,77,28,36.4,47,61.0,807,5281,3034,98,72,26,56,34,1006,206
FRA-Ligue 1,2024-25,Rennes,Ludovic Blas,FRA,"MF,FW",26,1997,25.5,1262,11,134,535,612,105,1262,116,44,37.9,67,57.8,781,4961,2376,83,46,31,71,46,919,184
FRA-Ligue 1,2024-25,Rennes,Mahamadou Nagida,CMR,DF,19,2005,4.8,289,8,64,118,113,9,289,14,5,35.7,5,35.7,169,1217,674,22,12,3,10,7,179,55
FRA-Ligue 1,2024-25,Rennes,Mikayil Ngor Faye,SEN,DF,20,2004,7.6,617,41,241,336,49,7,617,6,2,33.3,4,66.7,386,1726,960,12,6,1,9,4,415,4
FRA-Ligue 1,2024-25,Rennes,Mohamed Meité,FRA,FW,16,2007,6.0,155,4,9,66,81,29,155,11,1,9.1,9,81.8,100,440,190,8,5,5,21,17,126,37
FRA-Ligue 1,2024-25,Rennes,Musa Al-Taamari,JOR,"FW,MF",27,1997,6.3,206,2,15,71,124,41,206,20,7,35.0,9,45.0,114,984,548,21,10,9,21,7,147,39
FRA-Ligue 1,2024-25,Rennes,Naouirou Ahamada,FRA,"MF,FW",22,2002,0.6,31,1,12,16,3,0,31,1,0,0.0,1,100.0,16,131,55,2,1,0,1,1,17,1
FRA-Ligue 1,2024-25,Rennes,Seko Fofana,CIV,MF,29,1995,9.4,640,11,80,360,204,25,640,24,12,50.0,11,45.8,394,2234,1132,32,18,5,9,6,514,38
FRA-Ligue 1,2024-25,Rennes,Steve Mandanda,FRA,GK,39,1985,16.5,523,418,519,4,0,0,523,2,2,100.0,0,0.0,305,1511,930,0,0,0,2,1,273,1
FRA-Ligue 1,2024-25,Saint-Étienne,Aimen Moueffek,FRA,MF,23,2001,11.5,554,35,112,301,150,25,554,24,11,45.8,13,54.2,302,1371,635,20,13,4,34,13,350,31
FRA-Ligue 1,2024-25,Saint-Étienne,Anthony Briançon,FRA,DF,29,1994,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Augustine Boakye,GHA,"FW,MF",23,2000,8.1,349,6,32,130,191,29,349,24,13,54.2,10,41.7,194,1180,579,25,20,9,18,25,251,60
FRA-Ligue 1,2024-25,Saint-Étienne,Ayman Aiki,FRA,"FW,MF",19,2005,1.4,48,1,10,20,19,2,48,4,0,0.0,4,100.0,33,169,95,4,2,1,5,7,37,8
FRA-Ligue 1,2024-25,Saint-Étienne,Ben Old,NZL,"FW,MF",21,2002,5.9,218,4,40,72,112,23,218,22,9,40.9,12,54.5,134,906,400,16,6,8,19,6,163,48
FRA-Ligue 1,2024-25,Saint-Étienne,Benjamin Bouchouari,MAR,MF,22,2001,19.7,1233,26,219,644,386,14,1233,53,27,50.9,24,45.3,733,3593,1970,48,23,6,34,26,953,54
FRA-Ligue 1,2024-25,Saint-Étienne,Beres Owusu,FRA,DF,20,2003,1.0,44,5,15,19,10,1,44,0,0,,0,,19,84,32,0,2,0,1,1,20,0
FRA-Ligue 1,2024-25,Saint-Étienne,Dennis Appiah,FRA,DF,32,1992,23.6,1486,92,514,610,371,27,1486,43,20,46.5,22,51.2,630,3033,1650,51,32,6,34,18,824,110
FRA-Ligue 1,2024-25,Saint-Étienne,Djylian N'Guessan,FRA,FW,15,2008,2.0,80,0,10,39,31,9,80,10,2,20.0,7,70.0,49,218,58,1,1,2,4,4,61,16
FRA-Ligue 1,2024-25,Saint-Étienne,Dylan Batubinsika,COD,DF,28,1996,22.4,1476,198,784,672,24,9,1476,9,6,66.7,2,22.2,790,4214,2345,11,2,0,6,2,974,1
FRA-Ligue 1,2024-25,Saint-Étienne,Florian Tardieu,FRA,MF,32,1992,13.9,1141,42,201,644,305,16,1141,13,3,23.1,9,69.2,598,2184,1035,11,17,0,15,9,846,44
FRA-Ligue 1,2024-25,Saint-Étienne,Gautier Larsonneur,FRA,GK,27,1997,34.0,1303,1082,1292,12,0,0,1303,0,0,,0,,712,3299,2029,0,0,0,0,0,608,0
FRA-Ligue 1,2024-25,Saint-Étienne,Ibrahim Sissoko,MLI,FW,28,1995,9.1,297,15,41,140,117,37,296,11,3,27.3,8,72.7,149,716,302,14,12,6,34,13,206,36
FRA-Ligue 1,2024-25,Saint-Étienne,Ibrahima Wadji,SEN,"FW,MF",29,1995,3.9,112,0,13,45,54,16,112,10,7,70.0,3,30.0,65,488,185,11,5,3,19,10,77,24
FRA-Ligue 1,2024-25,Saint-Étienne,Igor Miladinović,SRB,"FW,MF",21,2003,0.3,20,2,7,8,5,0,20,1,0,0.0,1,100.0,10,41,10,0,1,0,1,1,14,1
FRA-Ligue 1,2024-25,Saint-Étienne,Irvin Cardona,FRA,FW,26,1997,11.8,497,11,48,161,292,53,496,22,6,27.3,14,63.6,283,1519,693,30,21,10,38,12,395,135
FRA-Ligue 1,2024-25,Saint-Étienne,Jibril Othman,TUN,FW,20,2004,0.1,1,0,0,1,0,0,1,0,0,,0,,1,0,0,0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Saint-Étienne,Kévin Pedro,FRA,DF,18,2006,0.1,17,4,8,8,1,0,17,1,1,100.0,0,0.0,8,60,38,2,0,0,0,0,4,1
FRA-Ligue 1,2024-25,Saint-Étienne,Lamine Fomba,FRA,MF,26,1998,2.4,183,6,29,117,39,3,183,3,2,66.7,1,33.3,114,705,291,5,5,0,8,2,134,5
FRA-Ligue 1,2024-25,Saint-Étienne,Louis Mouton,FRA,MF,22,2002,11.6,703,20,153,349,211,24,703,24,12,50.0,12,50.0,366,1633,776,18,9,2,14,13,456,51
FRA-Ligue 1,2024-25,Saint-Étienne,Lucas Stassin,BEL,FW,19,2004,21.0,655,9,39,273,347,85,655,36,15,41.7,19,52.8,326,1346,558,26,13,13,57,20,455,149
FRA-Ligue 1,2024-25,Saint-Étienne,Léo Pétrot,FRA,DF,27,1997,29.3,1708,172,661,670,383,25,1708,14,7,50.0,7,50.0,766,2815,1321,28,15,4,24,17,974,100
FRA-Ligue 1,2024-25,Saint-Étienne,Marwann Nzuzi,FRA,DF,20,2004,1.4,72,3,31,28,13,0,72,2,0,0.0,2,100.0,34,142,59,2,1,0,3,2,40,5
FRA-Ligue 1,2024-25,Saint-Étienne,Mathieu Cafaro,FRA,"MF,FW",27,1997,8.1,324,5,61,112,153,27,324,17,7,41.2,9,52.9,169,1138,529,19,8,7,16,10,225,51
FRA-Ligue 1,2024-25,Saint-Étienne,Mathis Amougou,FRA,MF,18,2006,9.5,407,18,104,218,90,9,407,16,5,31.3,9,56.3,242,1169,585,8,11,2,22,8,273,17
FRA-Ligue 1,2024-25,Saint-Étienne,Maxime Bernauer,FRA,DF,26,1998,8.5,541,70,263,260,21,3,541,3,2,66.7,1,33.3,327,1635,1096,7,5,0,2,2,380,0
FRA-Ligue 1,2024-25,Saint-Étienne,Mickael Nade,FRA,DF,25,1999,25.6,1665,280,841,785,51,10,1665,8,3,37.5,4,50.0,825,3565,2148,17,11,1,16,5,1076,2
FRA-Ligue 1,2024-25,Saint-Étienne,Pierre Cornud,FRA,DF,27,1996,6.4,397,41,171,154,78,0,397,7,2,28.6,5,71.4,190,838,459,11,8,0,4,2,212,17
FRA-Ligue 1,2024-25,Saint-Étienne,Pierre Ekwah Elimby,FRA,MF,22,2002,28.6,1885,123,560,1095,250,7,1885,32,18,56.3,12,37.5,907,4351,2004,20,14,1,29,17,1307,21
FRA-Ligue 1,2024-25,Saint-Étienne,Yunis Abdelhamid,MAR,DF,36,1987,11.5,641,127,414,215,14,7,641,7,3,42.9,4,57.1,322,1732,837,4,1,0,8,3,393,3
FRA-Ligue 1,2024-25,Saint-Étienne,Yvann Macon,FRA,DF,25,1998,8.8,493,23,106,213,179,16,493,19,9,47.4,9,47.4,256,1569,946,25,20,6,11,4,307,40
FRA-Ligue 1,2024-25,Saint-Étienne,Zuriko Davitashvili,GEO,"FW,MF",23,2001,30.9,1298,17,138,478,710,123,1296,123,46,37.4,71,57.7,764,5467,2388,95,56,47,74,57,905,224
FRA-Ligue 1,2024-25,Strasbourg,Abakar Sylla,CIV,DF,21,2002,10.6,791,151,510,258,26,9,791,6,3,50.0,3,50.0,425,1490,618,0,1,0,5,4,497,3
FRA-Ligue 1,2024-25,Strasbourg,Andrew Omobamidele,IRL,DF,22,2002,6.0,468,80,294,170,5,0,468,2,1,50.0,0,0.0,258,1171,606,0,1,0,4,1,324,0
FRA-Ligue 1,2024-25,Strasbourg,Andrey Santos,BRA,MF,20,2004,31.7,1983,108,634,1159,213,36,1983,37,18,48.6,14,37.8,1015,4117,2383,29,14,3,44,11,1276,26
FRA-Ligue 1,2024-25,Strasbourg,Caleb Wiley,USA,"DF,MF",19,2004,3.0,149,7,56,59,35,4,149,1,0,0.0,1,100.0,70,337,144,3,2,0,7,4,90,9
FRA-Ligue 1,2024-25,Strasbourg,Diego Moreira,POR,"DF,MF",19,2004,28.5,1701,82,408,736,588,81,1701,125,57,45.6,59,47.2,953,5886,3285,99,63,36,65,33,1098,245
FRA-Ligue 1,2024-25,Strasbourg,Dilane Bakwa,FRA,"MF,DF",21,2002,27.7,1420,21,170,588,685,79,1420,127,50,39.4,65,51.2,890,5928,2934,107,70,42,60,34,1046,249
